MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
"ET6.1",397263,"BAY604","TWQM","TRIB","MDDNR","MDDNR","ET6.1",7/15/2013,12:21:00,5.5,,,0.5,"S ","ISM","M1","DO",,5.80000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",397383,"BAY606","TWQM","TRIB","MDDNR","MDDNR","ET6.1",8/13/2013,09:30:00,5.8,,,5,"B ","ISM","M1","DO",,4.90000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",397383,"BAY606","TWQM","TRIB","MDDNR","MDDNR","ET6.1",8/13/2013,09:30:00,5.8,,,1,"M ","ISM","M1","DO",,5.00000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",397383,"BAY606","TWQM","TRIB","MDDNR","MDDNR","ET6.1",8/13/2013,09:30:00,5.8,,,2,"M ","ISM","M1","DO",,4.90000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",397383,"BAY606","TWQM","TRIB","MDDNR","MDDNR","ET6.1",8/13/2013,09:30:00,5.8,,,3,"M ","ISM","M1","DO",,4.90000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",397383,"BAY606","TWQM","TRIB","MDDNR","MDDNR","ET6.1",8/13/2013,09:30:00,5.8,,,4,"M ","ISM","M1","DO",,4.90000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",397383,"BAY606","TWQM","TRIB","MDDNR","MDDNR","ET6.1",8/13/2013,09:30:00,5.8,,,0.5,"S ","ISM","M1","DO",,5.00000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",397503,"BAY609","TWQM","TRIB","MDDNR","MDDNR","ET6.1",9/16/2013,10:05:00,5.1,,,4.1,"B ","ISM","M1","DO",,7.00000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",397503,"BAY609","TWQM","TRIB","MDDNR","MDDNR","ET6.1",9/16/2013,10:05:00,5.1,,,1,"M ","ISM","M1","DO",,7.00000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",397503,"BAY609","TWQM","TRIB","MDDNR","MDDNR","ET6.1",9/16/2013,10:05:00,5.1,,,2,"M ","ISM","M1","DO",,7.00000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",397503,"BAY609","TWQM","TRIB","MDDNR","MDDNR","ET6.1",9/16/2013,10:05:00,5.1,,,3,"M ","ISM","M1","DO",,7.00000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",397503,"BAY609","TWQM","TRIB","MDDNR","MDDNR","ET6.1",9/16/2013,10:05:00,5.1,,,0.5,"S ","ISM","M1","DO",,7.10000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",48939,"BAY390","TWQM","TRIB","MDDNR","MDDNR","ET6.1",11/19/2003,13:35:00,5.1,,,0.5,"S ","ISM","M1","DO",,8.70000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",48939,"BAY390","TWQM","TRIB","MDDNR","MDDNR","ET6.1",11/19/2003,13:35:00,5.1,,,1,"M ","ISM","M1","DO",,8.80000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",48939,"BAY390","TWQM","TRIB","MDDNR","MDDNR","ET6.1",11/19/2003,13:35:00,5.1,,,2,"M ","ISM","M1","DO",,8.80000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",48939,"BAY390","TWQM","TRIB","MDDNR","MDDNR","ET6.1",11/19/2003,13:35:00,5.1,,,3,"M ","ISM","M1","DO",,9.00000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",48939,"BAY390","TWQM","TRIB","MDDNR","MDDNR","ET6.1",11/19/2003,13:35:00,5.1,,,4.1,"B ","ISM","M1","DO",,9.00000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",49260,"BAY391","TWQM","TRIB","MDDNR","MDDNR","ET6.1",12/17/2003,11:30:00,5.3,,,0.5,"S ","ISM","M1","DO",,10.70000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",49260,"BAY391","TWQM","TRIB","MDDNR","MDDNR","ET6.1",12/17/2003,11:30:00,5.3,,,1,"M ","ISM","M1","DO",,10.70000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",49260,"BAY391","TWQM","TRIB","MDDNR","MDDNR","ET6.1",12/17/2003,11:30:00,5.3,,,2,"M ","ISM","M1","DO",,10.70000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",49260,"BAY391","TWQM","TRIB","MDDNR","MDDNR","ET6.1",12/17/2003,11:30:00,5.3,,,3,"M ","ISM","M1","DO",,10.70000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",49260,"BAY391","TWQM","TRIB","MDDNR","MDDNR","ET6.1",12/17/2003,11:30:00,5.3,,,4,"M ","ISM","M1","DO",,10.70000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",49260,"BAY391","TWQM","TRIB","MDDNR","MDDNR","ET6.1",12/17/2003,11:30:00,5.3,,,4.3,"B ","ISM","M1","DO",,10.70000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",49512,"BAY392","TWQM","TRIB","MDDNR","MDDNR","ET6.1",1/13/2004,13:32:00,4.5,,,0.5,"S ","ISM","M1","DO",,11.70000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",49512,"BAY392","TWQM","TRIB","MDDNR","MDDNR","ET6.1",1/13/2004,13:32:00,4.5,,,1,"M ","ISM","M1","DO",,11.70000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",49512,"BAY392","TWQM","TRIB","MDDNR","MDDNR","ET6.1",1/13/2004,13:32:00,4.5,,,2,"M ","ISM","M1","DO",,11.80000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",49512,"BAY392","TWQM","TRIB","MDDNR","MDDNR","ET6.1",1/13/2004,13:32:00,4.5,,,3.5,"B ","ISM","M1","DO",,11.80000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",49713,"BAY393","TWQM","TRIB","MDDNR","MDDNR","ET6.1",2/17/2004,13:15:00,5,,,0.5,"S ","ISM","M1","DO",,10.90000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",49512,"BAY392","TWQM","TRIB","MDDNR","MDDNR","ET6.1",1/13/2004,13:32:00,4.5,,,3,"M ","ISM","M1","DO",,11.80000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",49713,"BAY393","TWQM","TRIB","MDDNR","MDDNR","ET6.1",2/17/2004,13:15:00,5,,,1,"M ","ISM","M1","DO",,10.90000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",49713,"BAY393","TWQM","TRIB","MDDNR","MDDNR","ET6.1",2/17/2004,13:15:00,5,,,2,"M ","ISM","M1","DO",,10.90000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",49713,"BAY393","TWQM","TRIB","MDDNR","MDDNR","ET6.1",2/17/2004,13:15:00,5,,,3,"M ","ISM","M1","DO",,10.90000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",50087,"BAY394","TWQM","TRIB","MDDNR","MDDNR","ET6.1",3/17/2004,15:15:00,5.4,,,0.5,"S ","ISM","M1","DO",,9.60000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",49713,"BAY393","TWQM","TRIB","MDDNR","MDDNR","ET6.1",2/17/2004,13:15:00,5,,,4,"B ","ISM","M1","DO",,10.90000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",50087,"BAY394","TWQM","TRIB","MDDNR","MDDNR","ET6.1",3/17/2004,15:15:00,5.4,,,1,"M ","ISM","M1","DO",,9.60000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",50087,"BAY394","TWQM","TRIB","MDDNR","MDDNR","ET6.1",3/17/2004,15:15:00,5.4,,,2,"M ","ISM","M1","DO",,9.60000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",50087,"BAY394","TWQM","TRIB","MDDNR","MDDNR","ET6.1",3/17/2004,15:15:00,5.4,,,3,"M ","ISM","M1","DO",,9.60000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",50087,"BAY394","TWQM","TRIB","MDDNR","MDDNR","ET6.1",3/17/2004,15:15:00,5.4,,,4,"M ","ISM","M1","DO",,9.60000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",50087,"BAY394","TWQM","TRIB","MDDNR","MDDNR","ET6.1",3/17/2004,15:15:00,5.4,,,4.4,"B ","ISM","M1","DO",,9.60000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",50506,"BAY396","TWQM","TRIB","MDDNR","MDDNR","ET6.1",4/14/2004,13:40:00,5.2,,,0.5,"S ","ISM","M1","DO",,9.30000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",50506,"BAY396","TWQM","TRIB","MDDNR","MDDNR","ET6.1",4/14/2004,13:40:00,5.2,,,1,"M ","ISM","M1","DO",,9.30000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",50506,"BAY396","TWQM","TRIB","MDDNR","MDDNR","ET6.1",4/14/2004,13:40:00,5.2,,,2,"M ","ISM","M1","DO",,9.30000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",50506,"BAY396","TWQM","TRIB","MDDNR","MDDNR","ET6.1",4/14/2004,13:40:00,5.2,,,3,"M ","ISM","M1","DO",,9.30000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",50506,"BAY396","TWQM","TRIB","MDDNR","MDDNR","ET6.1",4/14/2004,13:40:00,5.2,,,4,"M ","ISM","M1","DO",,9.30000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",50506,"BAY396","TWQM","TRIB","MDDNR","MDDNR","ET6.1",4/14/2004,13:40:00,5.2,,,4.2,"B ","ISM","M1","DO",,9.40000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",43633,"BAY398","TWQM","TRIB","MDDNR","MDDNR","ET6.1",5/12/2004,13:35:00,5.1,,,0.5,"S ","ISM","M1","DO",,6.90000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",43633,"BAY398","TWQM","TRIB","MDDNR","MDDNR","ET6.1",5/12/2004,13:35:00,5.1,,,1,"M ","ISM","M1","DO",,6.90000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",43633,"BAY398","TWQM","TRIB","MDDNR","MDDNR","ET6.1",5/12/2004,13:35:00,5.1,,,2,"M ","ISM","M1","DO",,6.60000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",43633,"BAY398","TWQM","TRIB","MDDNR","MDDNR","ET6.1",5/12/2004,13:35:00,5.1,,,4.1,"B ","ISM","M1","DO",,6.40000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",44121,"BAY400","TWQM","TRIB","MDDNR","MDDNR","ET6.1",6/9/2004,08:20:00,5.5,,,0.5,"S ","ISM","M1","DO",,5.70000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",43633,"BAY398","TWQM","TRIB","MDDNR","MDDNR","ET6.1",5/12/2004,13:35:00,5.1,,,3,"M ","ISM","M1","DO",,6.60000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",44121,"BAY400","TWQM","TRIB","MDDNR","MDDNR","ET6.1",6/9/2004,08:20:00,5.5,,,1,"M ","ISM","M1","DO",,5.70000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",44121,"BAY400","TWQM","TRIB","MDDNR","MDDNR","ET6.1",6/9/2004,08:20:00,5.5,,,2,"M ","ISM","M1","DO",,5.70000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",44121,"BAY400","TWQM","TRIB","MDDNR","MDDNR","ET6.1",6/9/2004,08:20:00,5.5,,,3,"M ","ISM","M1","DO",,5.70000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",44121,"BAY400","TWQM","TRIB","MDDNR","MDDNR","ET6.1",6/9/2004,08:20:00,5.5,,,4.5,"B ","ISM","M1","DO",,5.70000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",37648,"BAY404","TWQM","TRIB","MDDNR","MDDNR","ET6.1",8/12/2004,13:15:00,5.1,,,0.5,"S ","ISM","M1","DO",,6.00000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",44121,"BAY400","TWQM","TRIB","MDDNR","MDDNR","ET6.1",6/9/2004,08:20:00,5.5,,,4,"M ","ISM","M1","DO",,5.70000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",37648,"BAY404","TWQM","TRIB","MDDNR","MDDNR","ET6.1",8/12/2004,13:15:00,5.1,,,1,"M ","ISM","M1","DO",,6.00000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",37648,"BAY404","TWQM","TRIB","MDDNR","MDDNR","ET6.1",8/12/2004,13:15:00,5.1,,,2,"M ","ISM","M1","DO",,6.00000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",37648,"BAY404","TWQM","TRIB","MDDNR","MDDNR","ET6.1",8/12/2004,13:15:00,5.1,,,3,"M ","ISM","M1","DO",,6.00000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",38467,"BAY407","TWQM","TRIB","MDDNR","MDDNR","ET6.1",9/22/2004,13:50:00,5.3,,,0.5,"S ","ISM","M1","DO",,6.00000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",37648,"BAY404","TWQM","TRIB","MDDNR","MDDNR","ET6.1",8/12/2004,13:15:00,5.1,,,4.1,"B ","ISM","M1","DO",,6.00000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",38467,"BAY407","TWQM","TRIB","MDDNR","MDDNR","ET6.1",9/22/2004,13:50:00,5.3,,,1,"M ","ISM","M1","DO",,5.90000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",38467,"BAY407","TWQM","TRIB","MDDNR","MDDNR","ET6.1",9/22/2004,13:50:00,5.3,,,2,"M ","ISM","M1","DO",,5.60000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",38467,"BAY407","TWQM","TRIB","MDDNR","MDDNR","ET6.1",9/22/2004,13:50:00,5.3,,,3,"M ","ISM","M1","DO",,5.40000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",38467,"BAY407","TWQM","TRIB","MDDNR","MDDNR","ET6.1",9/22/2004,13:50:00,5.3,,,4,"M ","ISM","M1","DO",,5.40000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",38467,"BAY407","TWQM","TRIB","MDDNR","MDDNR","ET6.1",9/22/2004,13:50:00,5.3,,,4.3,"B ","ISM","M1","DO",,5.30000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",38733,"BAY408","TWQM","TRIB","MDDNR","MDDNR","ET6.1",10/7/2004,13:18:00,5.4,,,0.5,"S ","ISM","M1","DO",,5.80000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",38733,"BAY408","TWQM","TRIB","MDDNR","MDDNR","ET6.1",10/7/2004,13:18:00,5.4,,,1,"M ","ISM","M1","DO",,5.80000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",38733,"BAY408","TWQM","TRIB","MDDNR","MDDNR","ET6.1",10/7/2004,13:18:00,5.4,,,2,"M ","ISM","M1","DO",,5.80000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",38733,"BAY408","TWQM","TRIB","MDDNR","MDDNR","ET6.1",10/7/2004,13:18:00,5.4,,,3,"M ","ISM","M1","DO",,5.70000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",38733,"BAY408","TWQM","TRIB","MDDNR","MDDNR","ET6.1",10/7/2004,13:18:00,5.4,,,4,"M ","ISM","M1","DO",,5.60000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",39222,"BAY410","TWQM","TRIB","MDDNR","MDDNR","ET6.1",11/8/2004,13:15:00,5.6,,,0.5,"S ","ISM","M1","DO",,8.20000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",38733,"BAY408","TWQM","TRIB","MDDNR","MDDNR","ET6.1",10/7/2004,13:18:00,5.4,,,4.4,"B ","ISM","M1","DO",,5.60000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",39222,"BAY410","TWQM","TRIB","MDDNR","MDDNR","ET6.1",11/8/2004,13:15:00,5.6,,,1,"M ","ISM","M1","DO",,8.20000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",39222,"BAY410","TWQM","TRIB","MDDNR","MDDNR","ET6.1",11/8/2004,13:15:00,5.6,,,2,"M ","ISM","M1","DO",,8.20000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",39222,"BAY410","TWQM","TRIB","MDDNR","MDDNR","ET6.1",11/8/2004,13:15:00,5.6,,,3,"M ","ISM","M1","DO",,8.20000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",39222,"BAY410","TWQM","TRIB","MDDNR","MDDNR","ET6.1",11/8/2004,13:15:00,5.6,,,4,"M ","ISM","M1","DO",,8.20000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",39222,"BAY410","TWQM","TRIB","MDDNR","MDDNR","ET6.1",11/8/2004,13:15:00,5.6,,,4.6,"B ","ISM","M1","DO",,8.20000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",33203,"BAY411","TWQM","TRIB","MDDNR","MDDNR","ET6.1",12/9/2004,12:06:00,5.5,,,0.5,"S ","ISM","M1","DO",,8.80000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",33203,"BAY411","TWQM","TRIB","MDDNR","MDDNR","ET6.1",12/9/2004,12:06:00,5.5,,,1,"M ","ISM","M1","DO",,8.80000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",33203,"BAY411","TWQM","TRIB","MDDNR","MDDNR","ET6.1",12/9/2004,12:06:00,5.5,,,2,"M ","ISM","M1","DO",,8.80000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",33203,"BAY411","TWQM","TRIB","MDDNR","MDDNR","ET6.1",12/9/2004,12:06:00,5.5,,,3,"M ","ISM","M1","DO",,9.00000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",33203,"BAY411","TWQM","TRIB","MDDNR","MDDNR","ET6.1",12/9/2004,12:06:00,5.5,,,4,"M ","ISM","M1","DO",,8.90000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",44997,"BAY403","TWQM","TRIB","MDDNR","MDDNR","ET6.1",7/21/2004,14:30:00,4.3,,,0.5,"S ","ISM","M1","DO",,6.30000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",33203,"BAY411","TWQM","TRIB","MDDNR","MDDNR","ET6.1",12/9/2004,12:06:00,5.5,,,4.5,"B ","ISM","M1","DO",,8.90000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",44997,"BAY403","TWQM","TRIB","MDDNR","MDDNR","ET6.1",7/21/2004,14:30:00,4.3,,,1,"M ","ISM","M1","DO",,5.40000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",44997,"BAY403","TWQM","TRIB","MDDNR","MDDNR","ET6.1",7/21/2004,14:30:00,4.3,,,2,"M ","ISM","M1","DO",,5.30000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
"ET6.1",33503,"BAY412","TWQM","TRIB","MDDNR","MDDNR","ET6.1",1/11/2005,13:55:00,5.1,,,0.5,"S ","ISM","M1","DO",,9.90000,"MG/L","F01 ",,,,,,38.54833,-75.70306,"T3"
