MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
ET6.1,398482,BAY633,TWQM,TRIB,MDDNR,MDDNR,ET6.1,9/17/14,9:05:00,5.2,,,0.5,S ,D,S1,FSS,,13,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,398591,BAY637,TWQM,TRIB,MDDNR,MDDNR,ET6.1,11/17/14,13:05:00,5.3,,,0.5,S ,D,S1,FSS,,20,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,399886,BAY618,TWQM,TRIB,MDDNR,MDDNR,ET6.1,2/12/14,9:10:00,4.7,,,0.5,S ,D,S1,FSS,,12.8,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,399994,BAY635,TWQM,TRIB,MDDNR,MDDNR,ET6.1,10/22/14,9:05:00,4.8,,,0.5,S ,D,S1,FSS,,19,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,393160,BAY654,TWQM,TRIB,MDDNR,MDDNR,ET6.1,8/5/15,8:23:00,5.3,,,0.5,S ,D,S1,FSS,,15,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,393269,BAY657,TWQM,TRIB,MDDNR,MDDNR,ET6.1,9/16/15,8:30:00,5.5,,,0.5,S ,D,S1,FSS,,14,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,398699,BAY639,TWQM,TRIB,MDDNR,MDDNR,ET6.1,12/17/14,14:00:00,5.4,,,0.5,S ,D,S1,FSS,,19,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,398801,BAY640,TWQM,TRIB,MDDNR,MDDNR,ET6.1,1/13/15,13:20:00,5,,,0.5,S ,D,S1,FSS,,21.4,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,398893,BAY642,TWQM,TRIB,MDDNR,MDDNR,ET6.1,2/9/15,12:17:00,4.9,,,0.5,S ,D,S1,FSS,,26,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,398999,BAY644,TWQM,TRIB,MDDNR,MDDNR,ET6.1,3/11/15,13:08:00,4.8,,,0.5,S ,D,S1,FSS,,32.5,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,399106,BAY646,TWQM,TRIB,MDDNR,MDDNR,ET6.1,4/8/15,9:05:00,5.4,,,0.5,S ,D,S1,FSS,,9.3,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,399215,BAY648,TWQM,TRIB,MDDNR,MDDNR,ET6.1,5/4/15,8:52:00,5.3,,,0.5,S ,D,S1,FSS,,21,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,399324,BAY650,TWQM,TRIB,MDDNR,MDDNR,ET6.1,6/3/15,10:05:00,5.2,,,0.5,S ,D,S1,FSS,,20,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,399433,BAY652,TWQM,TRIB,MDDNR,MDDNR,ET6.1,7/8/15,8:55:00,5.6,,,0.5,S ,D,S1,FSS,,20,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,414456,BAY661,TWQM,TRIB,MDDNR,MDDNR,ET6.1,11/18/15,9:45:00,5.8,,,0.5,S ,D,S1,FSS,,22,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,414613,BAY663,TWQM,TRIB,MDDNR,MDDNR,ET6.1,12/16/15,9:20:00,5.4,,,0.5,S ,D,S1,FSS,,17.4,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,420008,BAY664,TWQM,TRIB,MDDNR,MDDNR,ET6.1,1/11/16,9:05:00,5,,,0.5,S ,D,S1,FSS,,24.6,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,420106,BAY666,TWQM,TRIB,MDDNR,MDDNR,ET6.1,2/8/16,9:32:00,5.5,,,0.5,S ,D,S1,FSS,,20,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,420214,BAY670,TWQM,TRIB,MDDNR,MDDNR,ET6.1,4/11/16,8:48:00,5.9,,,0.5,S ,D,S1,FSS,,18,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,420323,BAY669,TWQM,TRIB,MDDNR,MDDNR,ET6.1,3/16/16,9:03:00,5.2,,,0.5,S ,D,S1,FSS,,13.3,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,420431,BAY672,TWQM,TRIB,MDDNR,MDDNR,ET6.1,5/11/16,8:54:00,5.6,,,0.5,S ,D,S1,FSS,,10,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,422308,BAY659,TWQM,TRIB,MDDNR,MDDNR,ET6.1,10/21/15,9:15:00,5.3,,,0.5,S ,D,S1,FSS,,18,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,420540,BAY674,TWQM,TRIB,MDDNR,MDDNR,ET6.1,6/8/16,9:07:00,5.5,,,0.5,S ,D,S1,FSS,,5,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,424617,BAY683,TWQM,TRIB,MDDNR,MDDNR,ET6.1,10/19/16,8:56:00,5.8,,,0.5,S ,D,S1,FSS,,7,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,424726,BAY685,TWQM,TRIB,MDDNR,MDDNR,ET6.1,11/16/16,9:08:00,5.1,,,0.5,S ,D,S1,FSS,,24.7,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,424835,BAY686,TWQM,TRIB,MDDNR,MDDNR,ET6.1,12/14/16,8:48:00,5.2,,,0.5,S ,D,S1,FSS,,28,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,425083,BAY676,TWQM,TRIB,MDDNR,MDDNR,ET6.1,7/13/16,9:00:00,5.4,,,0.5,S ,D,S1,FSS,,10.4,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,425191,BAY678,TWQM,TRIB,MDDNR,MDDNR,ET6.1,8/10/16,8:42:00,5.6,,,0.5,S ,D,S1,FSS,,16,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,425562,BAY681,TWQM,TRIB,MDDNR,MDDNR,ET6.1,9/21/16,9:16:00,5.5,,,0.5,S ,D,S1,FSS,,12.7,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,427245,BAY689,TWQM,TRIB,MDDNR,MDDNR,ET6.1,1/18/17,13:10:00,4.4,,,0.5,S ,D,S1,FSS,,35.5,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,427353,BAY690,TWQM,TRIB,MDDNR,MDDNR,ET6.1,2/13/17,8:50:00,5.6,,,0.5,S ,D,S1,FSS,,14.8,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,444869,BAY693,TWQM,TRIB,MDDNR,MDDNR,ET6.1,3/16/17,10:05:00,5.2,,,0.5,S ,D,S1,FSS,,10.7,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,444977,BAY694,TWQM,TRIB,MDDNR,MDDNR,ET6.1,4/12/17,9:27:00,5.4,,,0.5,S ,D,S1,FSS,,12,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,445564,BAY700,TWQM,TRIB,MDDNR,MDDNR,ET6.1,7/12/17,8:55:00,5.6,,,0.5,S ,D,S1,FSS,,17.4,MG/L,D01 ,CBL,JJ,,,,38.54833,-75.70306,T3
ET6.1,445672,BAY702,TWQM,TRIB,MDDNR,MDDNR,ET6.1,8/7/17,9:17:00,5.2,,,0.5,S ,D,S1,FSS,,18.7,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,445888,BAY696,TWQM,TRIB,MDDNR,MDDNR,ET6.1,5/10/17,8:50:00,5.3,,,0.5,S ,D,S1,FSS,,21.3,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,445996,BAY707,TWQM,TRIB,MDDNR,MDDNR,ET6.1,10/18/17,8:02:00,5.3,,,0.5,S ,D,S1,FSS,,26,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,446104,BAY708,TWQM,TRIB,MDDNR,MDDNR,ET6.1,11/15/17,8:09:00,4.8,,,0.5,S ,D,S1,FSS,,18.6,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,446212,BAY710,TWQM,TRIB,MDDNR,MDDNR,ET6.1,12/13/17,9:50:00,4.7,,,0.5,S ,D,S1,FSS,,29.3,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,446320,BAY705,TWQM,TRIB,MDDNR,MDDNR,ET6.1,9/18/17,16:10:00,5.6,,,0.5,S ,D,S1,FSS,,8,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,446428,BAY698,TWQM,TRIB,MDDNR,MDDNR,ET6.1,6/14/17,9:10:00,5.6,,,0.5,S ,D,S1,FSS,,9.3,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,447993,BAY713,TWQM,TRIB,MDDNR,MDDNR,ET6.1,1/18/18,8:25:00,4.9,,,0.5,S ,D,S1,FSS,,10.4,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,448096,BAY714,TWQM,TRIB,MDDNR,MDDNR,ET6.1,2/13/18,9:15:00,4.3,,,0.5,S ,D,S1,FSS,,16.7,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,448201,BAY716,TWQM,TRIB,MDDNR,MDDNR,ET6.1,3/13/18,9:42:00,4.7,,,0.5,S ,D,S1,FSS,,5.2,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,448307,BAY719,TWQM,TRIB,MDDNR,MDDNR,ET6.1,4/17/18,9:39:00,5.3,,,0.5,S ,D,S1,FSS,,12,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,449027,BAY721,TWQM,TRIB,MDDNR,MDDNR,ET6.1,5/21/18,9:30:00,5.8,,,0.5,S ,D,S1,FSS,,8,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,449132,BAY722,TWQM,TRIB,MDDNR,MDDNR,ET6.1,6/13/18,9:23:00,5,,,0.5,S ,D,S1,FSS,,27,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,449908,BAY725,TWQM,TRIB,MDDNR,MDDNR,ET6.1,7/18/18,8:44:00,5.4,,,0.5,S ,D,S1,FSS,,17.3,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,450015,BAY726,TWQM,TRIB,MDDNR,MDDNR,ET6.1,8/8/18,8:50:00,4.9,,,0.5,S ,D,S1,FSS,,16,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,450213,BAY729,TWQM,TRIB,MDDNR,MDDNR,ET6.1,9/19/18,9:28:00,4.8,,,0.5,S ,D,S1,FSS,,14,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,450917,BAY731,TWQM,TRIB,MDDNR,MDDNR,ET6.1,10/17/18,9:14:00,5.4,,,0.5,S ,D,S1,FSS,,14,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,451784,BAY732,TWQM,TRIB,MDDNR,MDDNR,ET6.1,11/15/18,9:23:00,4.6,,,0.5,S ,D,S1,FSS,,11.2,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,453050,BAY734,TWQM,TRIB,MDDNR,MDDNR,ET6.1,12/6/18,9:00:00,4.8,,,0.5,S ,D,S1,FSS,,19.6,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,454982,BAY738,TWQM,TRIB,MDDNR,MDDNR,ET6.1,2/4/19,9:20:00,4.7,,,0.5,S ,D,S1,FSS,,20,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,455089,BAY740,TWQM,TRIB,MDDNR,MDDNR,ET6.1,3/13/19,8:50:00,5.3,,,0.5,S ,D,S1,FSS,,10,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,456056,BAY744,TWQM,TRIB,MDDNR,MDDNR,ET6.1,5/15/19,8:51:00,5,,,0.5,S ,D,S1,FSS,,29.5,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,456302,BAY746,TWQM,TRIB,MDDNR,MDDNR,ET6.1,6/11/19,9:45:00,5.7,,,0.5,S ,D,S1,FSS,,11.6,MG/L,D01 ,CBL,JJ,,,,38.54833,-75.70306,T3
ET6.1,458067,BAY749,TWQM,TRIB,MDDNR,MDDNR,ET6.1,7/18/19,8:58:00,5.2,,,0.5,S ,D,S1,FSS,,12.7,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,458832,BAY753,TWQM,TRIB,MDDNR,MDDNR,ET6.1,9/18/19,8:55:00,5.9,,,0.5,S ,D,S1,FSS,,16,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,460261,BAY755,TWQM,TRIB,MDDNR,MDDNR,ET6.1,10/17/19,9:20:00,5.4,,,0.5,S ,D,S1,FSS,,14,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,460768,BAY756,TWQM,TRIB,MDDNR,MDDNR,ET6.1,11/12/19,9:10:00,5.2,,,0.5,S ,D,S1,FSS,,38,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,460876,BAY758,TWQM,TRIB,MDDNR,MDDNR,ET6.1,12/9/19,9:00:00,4.9,,,0.5,S ,D,S1,FSS,,18.7,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,461299,BAY742,TWQM,TRIB,MDDNR,MDDNR,ET6.1,4/15/19,9:50:00,5.3,,,0.5,S ,D,S1,FSS,,8.5,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,461451,BAY750,TWQM,TRIB,MDDNR,MDDNR,ET6.1,8/14/19,8:46:00,5.3,,,0.5,S ,D,S1,FSS,,27,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,484541,BAY760,TWQM,TRIB,MDDNR,MDDNR,ET6.1,1/7/20,7:40:00,4.8,,,0.5,S ,D,S1,FSS,,20,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,484657,BAY672,TWQM,TRIB,MDDNR,MDDNR,ET6.1,2/3/20,11:32:00,5.4,,,0.5,S ,D,S1,FSS,,25.3,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,484890,BAY770,TWQM,TRIB,MDDNR,MDDNR,ET6.1,6/15/20,12:17:00,5.8,,,0.5,S ,D,S1,FSS,,20,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,485144,BAY776,TWQM,TRIB,MDDNR,MDDNR,ET6.1,9/14/20,14:21:00,5.8,,,0.5,S ,D,S1,FSS,,14,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,485261,BAY778,TWQM,TRIB,MDDNR,MDDNR,ET6.1,10/15/20,12:45:00,5.5,,,0.5,S ,D,S1,FSS,,13.5,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,486442,BAY781,TWQM,TRIB,MDDNR,MDDNR,ET6.1,11/23/20,11:17:00,5.6,,,0.5,S ,D,S1,FSS,,12.7,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,486559,BAY782,TWQM,TRIB,MDDNR,MDDNR,ET6.1,12/8/20,12:05:00,5.3,,,0.5,S ,D,S1,FSS,,-3,MG/L,D01 ,CBL,NV,,,,38.54833,-75.70306,T3
ET6.1,492816,BAY772,TWQM,TRIB,MDDNR,MDDNR,ET6.1,7/14/20,11:45:00,5.6,,,0.5,S ,D,S1,FSS,,14,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,493088,BAY775,TWQM,TRIB,MDDNR,MDDNR,ET6.1,8/19/20,11:34:00,5,,,0.5,S ,D,S1,FSS,,29.3,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,585136,BAY790,TWQM,TRIB,MDDNR,MDDNR,ET6.1,4/14/21,12:42:00,5,,,0.5,S ,D,S1,FSS,,13,MG/L,D01 ,CBL,JJ,,,,38.54833,-75.70306,T3
ET6.1,585368,BAY784,TWQM,TRIB,MDDNR,MDDNR,ET6.1,1/13/21,12:33:00,5.2,,,0.5,S ,D,S1,FSS,,28,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,585484,BAY786,TWQM,TRIB,MDDNR,MDDNR,ET6.1,2/10/21,12:16:00,5.3,,,0.5,S ,D,S1,FSS,,18,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,585599,BAY788,TWQM,TRIB,MDDNR,MDDNR,ET6.1,3/15/21,11:36:00,4.5,,,0.5,S ,D,S1,FSS,,24.5,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,588245,BAY798,TWQM,TRIB,MDDNR,MDDNR,ET6.1,8/11/21,11:30:00,5,,,0.5,S ,D,S1,FSS,,26,MG/L,D01 ,CBL,JJ,,,,38.54833,-75.70306,T3
ET6.1,588456,BAY800,TWQM,TRIB,MDDNR,MDDNR,ET6.1,9/15/21,12:20:00,5.8,,,0.5,S ,D,S1,FSS,,13,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,596255,BAY804,TWQM,TRIB,MDDNR,MDDNR,ET6.1,11/10/21,12:14:00,5.3,,,0.5,S ,D,S1,FSS,,20,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,596372,BAY806,TWQM,TRIB,MDDNR,MDDNR,ET6.1,12/6/21,13:01:00,5.1,,,0.5,S ,D,S1,FSS,,15,MG/L,D01 ,CBL,JJ,,,,38.54833,-75.70306,T3
ET6.1,597375,BAY802,TWQM,TRIB,MDDNR,MDDNR,ET6.1,10/13/21,13:25:00,5.7,,,0.5,S ,D,S1,FSS,,8.7,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,598863,BAY792,TWQM,TRIB,MDDNR,MDDNR,ET6.1,5/13/21,12:44:00,4.4,,,0.5,S ,D,S1,FSS,,12.6,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,598979,BAY794,TWQM,TRIB,MDDNR,MDDNR,ET6.1,6/10/21,12:03:00,4.6,,,0.5,S ,D,S1,FSS,,11,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,599095,BAY796,TWQM,TRIB,MDDNR,MDDNR,ET6.1,7/14/21,11:45:00,5.5,,,0.5,S ,D,S1,FSS,,23.4,MG/L,D01 ,CBL,JJ,,,,38.54833,-75.70306,T3
ET6.1,607915,BAY813,TWQM,TRIB,MDDNR,MDDNR,ET6.1,3/17/22,11:45:00,4.6,,,0.5,S ,D,S1,FSS,,11.5,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,608032,BAY808,TWQM,TRIB,MDDNR,MDDNR,ET6.1,1/11/22,14:10:00,4.7,,,0.5,S ,D,S1,FSS,,13.4,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,608149,BAY810,TWQM,TRIB,MDDNR,MDDNR,ET6.1,2/10/22,12:47:00,4.7,,,0.5,S ,D,S1,FSS,,10.7,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,620592,BAY816,TWQM,TRIB,MDDNR,MDDNR,ET6.1,5/11/22,12:24:00,5.7,,,0.5,S ,D,S1,FSS,,13.3,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,620712,BAY814,TWQM,TRIB,MDDNR,MDDNR,ET6.1,4/7/22,12:55:00,5.3,,,0.5,S ,D,S1,FSS,,14,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,620825,BAY818,TWQM,TRIB,MDDNR,MDDNR,ET6.1,6/8/22,14:00:00,5.5,,,0.5,S ,D,S1,FSS,,7,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,621441,BAY820,TWQM,TRIB,MDDNR,MDDNR,ET6.1,7/11/22,12:54:00,5.5,,,0.5,S ,D,S1,FSS,,16.7,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,621528,BAY822,TWQM,TRIB,MDDNR,MDDNR,ET6.1,8/11/22,13:29:00,5.2,,,0.5,S ,D,S1,FSS,,21,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,624809,BAY826,TWQM,TRIB,MDDNR,MDDNR,ET6.1,10/13/22,12:32:00,4.7,,,0.5,S ,D,S1,FSS,,27,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,624926,BAY829,TWQM,TRIB,MDDNR,MDDNR,ET6.1,11/16/22,14:57:00,5,,,0.5,S ,D,S1,FSS,,14,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,625041,BAY830,TWQM,TRIB,MDDNR,MDDNR,ET6.1,12/14/22,12:05:00,5.1,,,0.5,S ,D,S1,FSS,,50,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,625349,BAY824,TWQM,TRIB,MDDNR,MDDNR,ET6.1,9/14/22,12:00:00,4,,,0.5,S ,D,S1,FSS,,19,MG/L,D01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,625349,BAY824,TWQM,TRIB,MDDNR,MDDNR,ET6.1,9/14/22,12:00:00,4,,,0.5,S ,D,S1,NH4F,,0.015,MG/L,L01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,625041,BAY830,TWQM,TRIB,MDDNR,MDDNR,ET6.1,12/14/22,12:05:00,5.1,,,4.1,B ,D,S1,NH4F,,0.161,MG/L,L01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,625349,BAY824,TWQM,TRIB,MDDNR,MDDNR,ET6.1,9/14/22,12:00:00,4,,,4,B ,D,S1,NH4F,,0.013,MG/L,L01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,625041,BAY830,TWQM,TRIB,MDDNR,MDDNR,ET6.1,12/14/22,12:05:00,5.1,,,0.5,S ,D,S1,NH4F,,0.154,MG/L,L01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,624809,BAY826,TWQM,TRIB,MDDNR,MDDNR,ET6.1,10/13/22,12:32:00,4.7,,,0.5,S ,D,S1,NH4F,,0.009,MG/L,L01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,624926,BAY829,TWQM,TRIB,MDDNR,MDDNR,ET6.1,11/16/22,14:57:00,5,,,4,B ,D,S1,NH4F,,0.028,MG/L,L01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,624926,BAY829,TWQM,TRIB,MDDNR,MDDNR,ET6.1,11/16/22,14:57:00,5,,,0.5,S ,D,S1,NH4F,,0.027,MG/L,L01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,621528,BAY822,TWQM,TRIB,MDDNR,MDDNR,ET6.1,8/11/22,13:29:00,5.2,,,4.2,B ,D,S1,NH4F,,0.018,MG/L,L01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,624809,BAY826,TWQM,TRIB,MDDNR,MDDNR,ET6.1,10/13/22,12:32:00,4.7,,,3.7,B ,D,S1,NH4F,,0.011,MG/L,L01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,621441,BAY820,TWQM,TRIB,MDDNR,MDDNR,ET6.1,7/11/22,12:54:00,5.5,,,4.5,B ,D,S1,NH4F,,0.03,MG/L,L01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,621528,BAY822,TWQM,TRIB,MDDNR,MDDNR,ET6.1,8/11/22,13:29:00,5.2,,,0.5,S ,D,S1,NH4F,,0.019,MG/L,L01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,621441,BAY820,TWQM,TRIB,MDDNR,MDDNR,ET6.1,7/11/22,12:54:00,5.5,,,0.5,S ,D,S1,NH4F,,0.032,MG/L,L01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,620825,BAY818,TWQM,TRIB,MDDNR,MDDNR,ET6.1,6/8/22,14:00:00,5.5,,,0.5,S ,D,S1,NH4F,,0.011,MG/L,L01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,620825,BAY818,TWQM,TRIB,MDDNR,MDDNR,ET6.1,6/8/22,14:00:00,5.5,,,4.5,B ,D,S1,NH4F,,0.022,MG/L,L01 ,CBL,,,,,38.54833,-75.70306,T3
ET6.1,620712,BAY814,TWQM,TRIB,MDDNR,MDDNR,ET6.1,4/7/22,12:55:00,5.3,,,4.3,B ,D,S1,NH4F,<,0.009,MG/L,L01 ,CBL,,,,,38.54833,-75.70306,T3
